20151213-20151227_TempOut_AVG,20151213-20151227_HiTemp_AVG,20151213-20151227_LowTemp_AVG,20151213-20151227_OutHum_AVG,20151213-20151227_DewPt_AVG,20151213-20151227_WindSpeed_AVG,20151213-20151227_WindRun_AVG,20151213-20151227_HiSpeed_AVG,20151213-20151227_WindChill_AVG,20151213-20151227_HeatIndex_AVG,20151213-20151227_THWIndex_AVG,20151213-20151227_Bar_AVG,20151213-20151227_Rain_AVG,20151213-20151227_RainRate_AVG,20151213-20151227_SolarRad_AVG,20151213-20151227_SolarEnergy_AVG,20151213-20151227_HiSolarRad_AVG,20151213-20151227_UVIndex_AVG,20151213-20151227_UVDose_AVG,20151213-20151227_HiUV_AVG,20151213-20151227_HeatD_D_AVG,20151213-20151227_Cool_DD_AVG,20151213-20151227_InTemp_AVG,20151213-20151227_InHum_AVG,20151213-20151227_InDew_AVG,20151213-20151227_InHeat_AVG,20151213-20151227_InEMC_AVG,20151213-20151227_InAirDensity_AVG,20151213-20151227_ET_AVG,20151213-20151227_WindSamp_AVG,20151213-20151227_ISSRecept_AVG,20151228-20160111_TempOut_AVG,20151228-20160111_HiTemp_AVG,20151228-20160111_LowTemp_AVG,20151228-20160111_OutHum_AVG,20151228-20160111_DewPt_AVG,20151228-20160111_WindSpeed_AVG,20151228-20160111_WindRun_AVG,20151228-20160111_HiSpeed_AVG,20151228-20160111_WindChill_AVG,20151228-20160111_HeatIndex_AVG,20151228-20160111_THWIndex_AVG,20151228-20160111_Bar_AVG,20151228-20160111_Rain_AVG,20151228-20160111_RainRate_AVG,20151228-20160111_SolarRad_AVG,20151228-20160111_SolarEnergy_AVG,20151228-20160111_HiSolarRad_AVG,20151228-20160111_UVIndex_AVG,20151228-20160111_UVDose_AVG,20151228-20160111_HiUV_AVG,20151228-20160111_HeatD_D_AVG,20151228-20160111_Cool_DD_AVG,20151228-20160111_InTemp_AVG,20151228-20160111_InHum_AVG,20151228-20160111_InDew_AVG,20151228-20160111_InHeat_AVG,20151228-20160111_InEMC_AVG,20151228-20160111_InAirDensity_AVG,20151228-20160111_ET_AVG,20151228-20160111_WindSamp_AVG,20151228-20160111_ISSRecept_AVG,20160112-20160126_TempOut_AVG,20160112-20160126_HiTemp_AVG,20160112-20160126_LowTemp_AVG,20160112-20160126_OutHum_AVG,20160112-20160126_DewPt_AVG,20160112-20160126_WindSpeed_AVG,20160112-20160126_WindRun_AVG,20160112-20160126_HiSpeed_AVG,20160112-20160126_WindChill_AVG,20160112-20160126_HeatIndex_AVG,20160112-20160126_THWIndex_AVG,20160112-20160126_Bar_AVG,20160112-20160126_Rain_AVG,20160112-20160126_RainRate_AVG,20160112-20160126_SolarRad_AVG,20160112-20160126_SolarEnergy_AVG,20160112-20160126_HiSolarRad_AVG,20160112-20160126_UVIndex_AVG,20160112-20160126_UVDose_AVG,20160112-20160126_HiUV_AVG,20160112-20160126_HeatD_D_AVG,20160112-20160126_Cool_DD_AVG,20160112-20160126_InTemp_AVG,20160112-20160126_InHum_AVG,20160112-20160126_InDew_AVG,20160112-20160126_InHeat_AVG,20160112-20160126_InEMC_AVG,20160112-20160126_InAirDensity_AVG,20160112-20160126_ET_AVG,20160112-20160126_WindSamp_AVG,20160112-20160126_ISSRecept_AVG,20160127-20160210_TempOut_AVG,20160127-20160210_HiTemp_AVG,20160127-20160210_LowTemp_AVG,20160127-20160210_OutHum_AVG,20160127-20160210_DewPt_AVG,20160127-20160210_WindSpeed_AVG,20160127-20160210_WindRun_AVG,20160127-20160210_HiSpeed_AVG,20160127-20160210_WindChill_AVG,20160127-20160210_HeatIndex_AVG,20160127-20160210_THWIndex_AVG,20160127-20160210_Bar_AVG,20160127-20160210_Rain_AVG,20160127-20160210_RainRate_AVG,20160127-20160210_SolarRad_AVG,20160127-20160210_SolarEnergy_AVG,20160127-20160210_HiSolarRad_AVG,20160127-20160210_UVIndex_AVG,20160127-20160210_UVDose_AVG,20160127-20160210_HiUV_AVG,20160127-20160210_HeatD_D_AVG,20160127-20160210_Cool_DD_AVG,20160127-20160210_InTemp_AVG,20160127-20160210_InHum_AVG,20160127-20160210_InDew_AVG,20160127-20160210_InHeat_AVG,20160127-20160210_InEMC_AVG,20160127-20160210_InAirDensity_AVG,20160127-20160210_ET_AVG,20160127-20160210_WindSamp_AVG,20160127-20160210_ISSRecept_AVG,20160211-20160216_TempOut_AVG,20160211-20160216_HiTemp_AVG,20160211-20160216_LowTemp_AVG,20160211-20160216_OutHum_AVG,20160211-20160216_DewPt_AVG,20160211-20160216_WindSpeed_AVG,20160211-20160216_WindRun_AVG,20160211-20160216_HiSpeed_AVG,20160211-20160216_WindChill_AVG,20160211-20160216_HeatIndex_AVG,20160211-20160216_THWIndex_AVG,20160211-20160216_Bar_AVG,20160211-20160216_Rain_AVG,20160211-20160216_RainRate_AVG,20160211-20160216_SolarRad_AVG,20160211-20160216_SolarEnergy_AVG,20160211-20160216_HiSolarRad_AVG,20160211-20160216_UVIndex_AVG,20160211-20160216_UVDose_AVG,20160211-20160216_HiUV_AVG,20160211-20160216_HeatD_D_AVG,20160211-20160216_Cool_DD_AVG,20160211-20160216_InTemp_AVG,20160211-20160216_InHum_AVG,20160211-20160216_InDew_AVG,20160211-20160216_InHeat_AVG,20160211-20160216_InEMC_AVG,20160211-20160216_InAirDensity_AVG,20160211-20160216_ET_AVG,20160211-20160216_WindSamp_AVG,20160211-20160216_ISSRecept_AVG
15.061990740740741,15.184074074074074,14.941712962962962,60.285185185185185,6.379675925925926,2.7600462962962964,0.46175,6.711342592592593,14.98425925925926,14.525509259259259,14.447777777777777,1008.3263888888889,0.0,0.0,152.15601851851852,2.1812407407407406,169.34351851851852,0.22319444444444442,0.015958333333333335,0.27486111111111106,0.03055,0.00782685185185185,20.05768518518519,41.86064814814815,6.5502314814814815,18.82847222222222,8.04227314814815,1.1869564814814815,0.020444444444444446,228.75833333333333,99.90060185185185,14.271435185185185,14.39,14.152592592592592,69.8837962962963,8.206157407407407,1.7106944444444443,0.2866481481481482,4.906064814814815,14.267546296296295,13.966574074074074,13.962777777777777,1010.2415277777778,0.0019861111111111112,0.023472222222222224,163.53240740740742,2.3442638888888894,180.7509259259259,0.28268518518518515,0.020208333333333335,0.33254629629629634,0.009874074074074075,0.0009805555555555555,18.39222222222222,45.63611111111111,6.341574074074074,17.262037037037036,8.691592592592594,1.1962183796296295,0.01887037037037037,226.2060185185185,98.92578703703704,14.505972222222223,14.653796296296296,14.358611111111111,70.64166666666667,8.359629629629628,1.349074074074074,0.22618518518518518,3.9623611111111114,14.50462962962963,14.26398148148148,14.262592592592592,1010.1388425925926,0.0006944444444444445,0.0,198.86805555555554,2.8508935185185185,206.71435185185186,0.39439814814814816,0.028143518518518523,0.4206481481481482,0.0,0.0,20.141666666666666,50.09027777777778,9.335925925925926,19.35462962962963,9.324472222222223,1.1867151851851852,0.02233333333333333,215.08564814814815,94.24310185185186,15.031574074074072,15.174166666666665,14.887731481481481,65.10231481481482,7.548101851851852,2.5823148148148145,0.4318148148148148,6.15398148148148,14.982037037037037,14.67324074074074,14.623611111111112,1010.764675925926,0.00011574074074074075,0.0,199.97962962962964,2.866726851851852,209.34722222222223,0.5113425925925926,0.03647685185185186,0.5539351851851851,0.0,0.0,20.617592592592594,47.23240740740741,8.889583333333333,19.759722222222223,8.86276851851852,1.1856280555555554,0.02455092592592593,212.53009259259258,93.17375,17.910263522884883,18.065742024965328,17.759639389736478,72.2135922330097,12.22649098474341,1.393619972260749,0.23332871012482664,3.6801664355062416,17.910263522884883,18.040083217753118,18.040083217753118,1006.9760055478501,0.0,0.0,222.20527045769765,3.185298196948682,231.3398058252427,0.5919556171983356,0.0422746185852982,0.6533980582524271,0.0,0.0,23.803051317614425,52.560332871012484,13.49112343966713,23.78224687933426,9.646116504854367,1.1638466019417475,0.026255201109570043,219.0249653259362,96.0386962552011
